T[K],RRR20,RRR30,RRR40,RRR60,RRR80,RRR100,RRR300
214.5752508361204,378.3862289484376,386.736828632693,394.45985804543517,394.8613680719723,399.4464999701891,407.33147736850526,405.91623835281604
215.5685618729097,378.51688202990414,386.630000899828,394.3349120789442,394.6945293529857,399.32257035500345,406.6541813057446,405.6145095365127
216.561872909699,378.64753511137064,386.52317316696303,394.20996611245323,394.5276906339991,399.1986407398178,405.9768852429839,405.3127807202093
217.55518394648828,378.7781881928372,386.41634543409805,394.08502014596223,394.3608519150125,399.07471112463213,405.2995891802232,405.01105190390587
218.5484949832776,378.90884127430377,386.30951770123306,393.9600741794713,394.1940131960259,398.95078150944653,404.6222931174625,404.70932308760246
219.5418060200669,379.0394943557703,386.2026899683681,393.8351282129803,394.0271744770393,398.82685189426087,403.9449970547018,404.40759427129905
220.5351170568562,379.17014743723684,386.0958622355031,393.7101822464893,393.8603357580527,398.7029222790752,403.2677009919411,404.10586545499564
221.5284280936455,379.3008005187034,385.9890345026381,393.58523627999836,393.69349703906613,398.57899266388955,402.5904049291804,403.8041366386922
222.52173913043478,379.4314536001699,385.8822067697731,393.46029031350736,393.5266583200795,398.4550630487039,401.91310886641975,403.7473391714438
223.51505016722408,379.56210668163646,385.77537903690813,393.3353443470164,393.3598196010929,398.33113343351823,401.23581280365903,403.7473391714438
224.50836120401337,379.59717216388543,385.66855130404315,393.2103983805254,393.1929808821063,398.2072038183326,400.55851674089837,403.7473391714438
225.5016722408027,379.34531616365905,385.5617235711781,393.0854524140344,393.0261421631197,398.08327420314697,399.88122067813765,403.7473391714438
226.49498327759198,379.0934601634326,385.4548958383131,392.9605064475435,392.8593034441331,397.9593445879613,399.687670664089,403.7473391714438
227.48829431438128,378.8416041632062,385.34806810544814,392.8355604810525,392.6924647251465,397.83541497277565,399.5153502727181,403.7473391714438
228.48160535117057,378.5897481629798,385.24124037258315,392.7106145145615,392.5256260061599,397.71148535759,399.34302988134715,403.7473391714438
229.47491638795987,378.3378921627534,385.13441263971816,392.5863986717178,392.3587872871733,397.58755574240433,399.17070948997616,403.7473391714438
230.46822742474916,378.08603616252697,385.0275849068532,392.48086023722556,392.1919485681867,397.4636261272187,398.99838909860523,403.7473391714438
231.46153846153845,377.8341801623006,384.9207571739882,392.3753218027333,392.0251098492001,397.339696512033,398.8260687072343,403.7473391714438
232.45484949832775,377.5823241620742,384.8139294411232,392.2697833682411,391.8582711302135,397.2157668968474,398.65374831586337,403.7473391714438
233.44816053511707,377.33046816184776,384.7071017082582,392.1642449337489,391.6914324112269,397.09183728166175,398.4814279244924,403.7473391714438
234.44147157190636,377.0786121616214,384.60027397539324,392.05870649925663,391.5245936922403,396.9679076664761,398.30910753312145,403.7473391714438
235.43478260869566,376.82675616139494,384.49344624252825,391.9531680647644,391.3577549732537,396.84397805129043,398.1367871417505,403.7473391714438
236.42809364548495,376.57490016116856,384.38661850966326,391.84762963027214,391.1909162542671,396.7200484361048,397.96446675037953,403.7473391714438
237.42140468227424,376.3230441609421,384.2797907767982,391.74209119577995,391.0240775352805,396.5961188209191,397.7921463590086,403.7473391714438
238.41471571906354,376.07118816071574,384.2764248126454,391.6365527612877,390.8572388162939,396.47218920573346,397.61982596763767,403.7473391714438
239.40802675585283,375.8193321604893,384.42350890475893,391.53101432679546,390.6904000973073,396.34825959054785,397.44750557626674,403.7473391714438
240.40133779264215,375.5674761602629,384.5705929968724,391.4254758923032,390.5235613783207,396.2243299753622,397.27518518489575,403.7473391714438
241.39464882943145,375.69731487976395,384.71767708898585,391.31993745781097,390.3567226593341,396.10040036017654,397.1028647935248,403.68604634481983
242.38795986622074,375.89198490726363,384.8647611810993,391.2143990233188,390.1898839403475,395.9764707449909,396.9305444021539,403.30983243204435
243.38127090301003,376.0866549347634,385.01184527321277,391.10886058882653,390.0230452213609,395.8525411298052,396.7582240107829,402.9336185192688
244.37458193979933,376.2813249622631,385.15892936532623,391.0033221543343,389.8562065023743,395.72861151461956,396.58590361941197,402.5574046064933
245.36789297658862,376.4759949897628,385.3060134574397,390.89778371984204,389.6893677833877,395.6046818994339,396.41358322804103,402.1811906937178
246.36120401337791,376.67066501726254,385.4530975495532,390.7922452853498,389.5225290644011,395.4807522842483,396.2412628366701,401.8049767809423
247.35451505016724,376.8653350447623,385.60018164166667,390.6867068508576,389.3556903454145,395.35682266906264,396.0689424452991,401.42876286816676
248.34782608695653,377.060005072262,385.5872298676886,390.58116841636536,389.1888516264279,395.232893053877,395.8966220539282,401.0525489553912
249.34113712374582,377.2546750997617,385.5452085323872,390.4756299818731,389.0220129074413,395.1089634386913,395.72430166255725,400.67633504261573
250.33444816053512,377.44934512726144,385.5031871970858,390.37009154738087,388.8551741884547,394.98503382350566,395.55198127118626,400.4494602960859
251.3277591973244,377.6440151547612,385.4611658617844,390.2645531128886,388.6883354694681,394.86110420832,395.37966087981533,400.4494602960859
252.3210702341137,377.83868518226086,385.419144526483,390.15901467839643,388.5214967504815,394.73717459313434,395.2073404884444,400.4494602960859
253.314381270903,378.0333552097606,385.3771231911816,390.0534762439042,388.3546580314949,394.6132449779487,395.03502009707347,400.4494602960859
254.30769230769232,378.22802523726034,385.3351018558802,389.94793780941194,388.1878193125083,394.4893153627631,394.8626997057025,400.4494602960859
255.30100334448161,378.42269526476,385.2930805205788,389.8423993749197,388.0209805935217,394.3653857475774,394.69037931433155,400.4494602960859
256.2943143812709,378.5325835257529,385.2510591852774,389.73686094042745,387.8541418745351,394.24145613239176,394.5180589229606,400.4494602960859
257.2876254180602,378.48354682689177,385.209037849976,389.63132250593526,387.6873031555485,394.1175265172061,394.34573853158963,400.4494602960859
258.2809364548495,378.43451012803064,385.16701651467463,389.525784071443,387.5204644365619,393.99359690202044,394.1734181402187,400.4494602960859
259.2742474916388,378.3854734291695,385.12499517937323,389.42024563695077,387.3536257175753,393.8696672868348,394.00109774884777,400.4494602960859
260.2675585284281,378.3364367303083,385.08297384407183,389.3147072024585,387.1867869985887,393.7457376716491,393.7987345622234,400.4494602960859
261.2608695652174,378.2874000314472,385.04095250877043,389.2091687679663,387.0199482796021,393.6218080564635,393.5773516335858,400.4494602960859
262.25418060200667,378.23836333258606,384.99893117346903,389.1036303334741,386.8531095606155,393.49787844127786,393.3559687049482,400.4494602960859
263.24749163879596,378.18932663372493,384.9569098381677,388.99809189898184,386.6862708416289,393.3739488260922,393.1345857763107,400.4494602960859
264.24080267558526,378.1402899348638,384.9148885028663,388.8925534644896,386.5194321226423,393.25001921090654,392.9132028476731,400.4494602960859
265.2341137123746,378.0912532360026,384.8728671675649,388.78701502999735,386.3525934036557,393.1260895957209,392.6918199190355,400.4494602960859
266.2274247491639,378.0422165371415,384.8308458322635,388.6814765955051,386.18575468466906,393.0021599805352,392.47043699039796,400.4494602960859
267.2207357859532,377.99317983828035,384.7888244969621,388.5759381610129,386.0189159656825,392.87823036534957,392.2490540617604,400.4494602960859
268.2140468227425,377.9441431394192,384.7468031616607,388.47039972652067,385.8520772466959,392.7543007501639,392.0276711331228,400.4494602960859
269.2073578595318,377.89510644055804,384.7047818263593,388.3648612920284,385.6852385277093,392.6303711349783,391.8062882044852,400.4494602960859
270.2006688963211,377.8460697416969,384.6627604910579,388.2593228575362,385.5183998087227,392.50644151979265,391.58490527584763,400.3888819895945
271.19397993311037,377.7970330428358,384.6207391557565,388.15378442304393,385.3515610897361,392.382511904607,391.36352234721005,399.9471499425194
272.18729096989966,377.74799634397465,384.5787178204551,388.04824598855174,385.1847223707495,392.2585822894213,391.14213941857247,399.5054178954443
273.18060200668896,377.69895964511346,384.5366964851537,387.9427075540595,385.0178836517629,392.13465267423567,390.9207564899349,399.0636858483692
274.17391304347825,377.67093110207315,384.4946751498523,387.83716911956725,384.8510449327763,392.01072305905,390.6993735612973,398.62195380129407
275.16722408026754,377.6971730270642,384.4526538145509,387.731630685075,384.6842062137897,391.8867934438644,390.4779906326598,398.18022175421896
276.16053511705684,377.7234149520552,384.4106324792495,387.6260922505828,384.51736749480307,391.76286382867875,390.2566077040222,397.73848970714386
277.15384615384613,377.74965687704616,384.3686111439481,387.52055381609057,384.3505287758165,391.6389342134931,390.0352247753846,397.29675766006875
278.1471571906354,377.77589880203715,384.3597569322217,387.4150153815983,384.1836900568299,391.5150045983074,389.81384184674704,396.8550256129937
279.1404682274248,377.8021407270282,384.3597569322217,387.3094769471061,384.01685133784326,391.39107498312177,389.59245891810946,396.41329356591854
280.13377926421407,377.8283826520192,384.3597569322217,387.20393851261383,383.8500126188567,391.2671453679361,389.3710759894719,395.97156151884343
281.12709030100336,377.85462457701016,384.3597569322217,387.0984000781216,383.6831738998701,391.14321575275045,389.1496930608343,395.5298294717684
282.12040133779266,377.88086650200114,384.3597569322217,386.9928616436294,383.51633518088346,391.0192861375648,388.9283101321967,395.0880974246933
283.11371237458195,377.9071084269921,384.3597569322217,386.88732320913715,383.3494964618969,390.8953565223792,388.70692720355913,394.64636537761817
284.10702341137124,377.93335035198317,384.3597569322217,386.7817847746449,383.1826577429103,390.77142690719353,388.48554427492155,394.9804500696626
285.10033444816054,377.95959227697415,384.3597569322217,386.67624634015266,383.0158190239237,390.64749729200787,388.26416134628397,395.3351074978392
286.09364548494983,377.98583420196513,384.3597569322217,386.57070790566047,382.8489803049371,390.5235676768222,388.04277841764645,395.6897649260158
287.0869565217391,378.0120761269561,384.3597569322217,386.4651694711682,382.6821415859505,390.39963806163655,387.82139548900886,396.04442235419236
288.0802675585284,378.03831805194716,384.3597569322217,386.359631036676,382.5153028669639,390.2757084464509,387.6000125603713,396.399079782369
289.0735785953177,378.06455997693814,384.3597569322217,386.25409260218373,382.34846414797727,390.15177883126523,387.3786296317337,396.7537372105456
290.066889632107,378.0908019019291,384.3597569322217,386.1485541676915,382.1816254289907,390.02784921607963,387.1572467030961,397.10839463872213
291.0602006688963,378.1170438269201,384.3597569322217,386.0430157331993,382.0147867100041,389.90391960089397,386.93586377445854,397.46305206689874
292.0535117056856,378.14328575191115,384.3597569322217,385.93747729870705,381.84794799101746,389.7799899857083,387.08679478763565,397.81770949507535
293.04682274247494,378.16952767690213,384.3597569322217,385.8319388642148,381.6811092720309,389.65606037052265,387.49862560178605,398.17236692325196
294.04013377926424,378.1957696018931,384.3597569322217,385.72640042972256,381.5142705530443,389.532130755337,387.91045641593644,398.5270243514285
295.03344481605353,378.2220115268841,384.3597569322217,385.6208619952303,381.34743183405766,389.40820114015133,388.32228723008683,398.8816817796051
296.0267558528428,378.24825345187514,384.3597569322217,385.5153235607381,381.1805931150711,389.2842715249657,388.73411804423716,399.2363392077817
297.0200668896321,378.2744953768661,384.3597569322217,385.4097851262459,381.0137543960845,389.1603419097801,389.14594885838756,399.5909966359583
298.0133779264214,378.3007373018571,384.3597569322217,385.30424669175363,380.84691567709785,389.0364122945944,389.5577796725379,399.9456540641349
299.0066889632107,378.3269792268481,384.3597569322217,385.1987082572614,380.6800769581113,388.91248267940875,389.9696104866883,400.3003114923115
300.0,378.35322115183914,384.3597569322217,385.09316982276914,380.5132382391247,388.7885530642231,390.3814413008387,400.6549689204881
